Scenario,Site ID,Product Group,Tank Product,Daily Volume (gal),Monthly Volume (gal 30 day),Daily Volume(b),Monthyl Volume (30 day b),Terminal,Freight Cost (30 days),Product Cost (30 days),Total Cost (30 days),Latitude,Longitude,Assigned Carrier,Home TCN,Home Terminal ,New TCN,New Terminal,Change?,Combo Terminal,Home Terminal City,New Terminal City,City Change?,City Change,Primary Terminal Miles,New Terminal Miles,Miles Diff,Primary Terminal Drivetime,New Terminal Drivetime,Drivetime Diff,Primary Freight Rate,New Freight Rate,Combo Freight Rate,Freight Rate Diff,Freight Rate Change?,Freight Rate Decrease?,Primary Terminal Freight Spend per Day,New Terminal Freight Spend per Day,Projected Freight Spend Change per Day,Primary Supply Rate,New Supply Rate,Combo Supply Rate,Supply Rate Diff,Supply Rate Change?,Supply Rate Decrease?,Primary Terminal Supply Spend per Day,New Terminal Supply Spend per Day,Projected Supply Spend Change per Day,Regular TCN,Premium Diff from Regular,New Premium TCN,New Premium Terminal,Total Cost (Regular + Premium Same TCN),Brand
Fully Optimal,40122,Premium,GAS,977,29310,23,698,T-52-MD-1574SunPA,668.268,2668.9686,3337.2366,39.6642,-75.6886,Premium,T-52-MD-1574SunPA,Wilmington DE ETMT ,T-52-MD-1574SunPA,Wilmington DE ETMT ,FALSE,Wilmington DE ETMT -->Wilmington DE ETMT ,Wilmington,Wilmington,FALSE,Wilmington-->Wilmington,10,10,0,12,12,0,0.0228,0.0228,0.023-->0.023,0,FALSE,FALSE,22.2756,22.2756,0,0.0911,0.0911,0.09106-->0.09106,0,FALSE,FALSE,88.9656,88.9656,0,T-52-MD-1574SunPA,FALSE,T-52-MD-1574SunPA,Wilmington DE ETMT ,3337.236611,Sunoco
Fully Optimal,40122,Diesel,DSL,95,2850,2,68,T-52-MD-1574SunPA,75.24,60.021,135.261,39.6642,-75.6886,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Twin Oaks PA ETMT-->Wilmington DE ETMT ,Twin,Wilmington,TRUE,Twin-->Wilmington,20.89999962,10,-10.89999962,23,12,-11,0.0292,0.0228,0.029-->0.023,-0.0064,TRUE,TRUE,3.2395,2.508,-0.7315,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,2.0007,2.0007,0,T-52-MD-1574SunPA,FALSE,T-52-MD-1574SunPA,Wilmington DE ETMT ,135.2609996,Sunoco
Fully Optimal,40124,Regular,GAS,3972,119160,95,2837,T-22-NJ-1544SunNJ,5886.5042,2572.6644,8459.1686,39.3806,-74.4905,Regular,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,53.6,53.6,0,61,61,0,0.0494,0.0494,0.049-->0.049,0,FALSE,FALSE,196.2168,196.2168,0,0.0216,0.0216,0.02159-->0.02159,0,FALSE,FALSE,85.7555,85.7555,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,8459.16861,Sunoco
Fully Optimal,40124,Premium,GAS,664,19920,16,474,T-22-NJ-1544SunNJ,984.048,1946.7816,2930.8296,39.3806,-74.4905,Premium,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,53.6,53.6,0,61,61,0,0.0494,0.0494,0.049-->0.049,0,FALSE,FALSE,32.8016,32.8016,0,0.0977,0.0977,0.09773-->0.09773,0,FALSE,FALSE,64.8927,64.8927,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,2930.829635,Sunoco
Fully Optimal,40124,Diesel,DSL,136,4080,3,97,T-22-NJ-1544SunNJ,233.376,80.376,313.752,39.3806,-74.4905,Diesel,T-22-NJ-1544SunNJ,Westville NJ ETMT,T-22-NJ-1544SunNJ,Westville NJ ETMT,FALSE,Westville NJ ETMT-->Westville NJ ETMT,Westville,Westville,FALSE,Westville-->Westville,53.6,53.6,0,61,61,0,0.0494,0.0494,0.049-->0.049,0,FALSE,FALSE,7.7792,7.7792,0,0.0197,0.0197,0.0197-->0.0197,0,FALSE,FALSE,2.6792,2.6792,0,T-22-NJ-1544SunNJ,FALSE,T-22-NJ-1544SunNJ,Westville NJ ETMT,313.7519987,Sunoco
Fully Optimal,40134,Regular,GAS,3407,102210,81,2434,T-23-PA-1746SunPA,3618.2339,2019.6696,5637.9035,40.0726,-75.0757,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,20,32.79999924,12.79999924,41,48,7,0.0265,0.0354,0.026-->0.035,0.0089,TRUE,FALSE,90.2855,120.6078,30.3223,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,195.0507,67.3223,-127.7284,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,5637.903546,Sunoco
Fully Optimal,40134,Premium,GAS,234,7020,6,167,T-52-MD-1574SunPA,294.84,639.2412,934.0812,40.0726,-75.0757,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,20,43.2,23.2,41,59,18,0.0265,0.042,0.026-->0.042,0.0155,TRUE,FALSE,6.201,9.828,3.627,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,26.8515,21.308,-5.5435,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,248.5079963,Sunoco
Fully Optimal,40143,Regular,GAS,5311,159330,126,3794,T-23-PA-1746SunPA,4652.4361,3148.3608,7800.7969,39.9514,-75.1777,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,8,21.29999924,13.29999924,21,35,14,0.0228,0.0292,0.023-->0.029,0.0064,TRUE,FALSE,121.0908,155.0812,33.9904,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,304.0548,104.9454,-199.1094,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,7800.79691,Sunoco
Fully Optimal,40143,Premium,GAS,534,16020,13,381,T-52-MD-1574SunPA,520.65,1458.7812,1979.4312,39.9514,-75.1777,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,8,29.7,21.7,21,42,21,0.0228,0.0325,0.023-->0.032,0.0097,TRUE,FALSE,12.1752,17.355,5.1798,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,61.2765,48.626,-12.6505,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,467.784011,Sunoco
Fully Optimal,40150,Regular,GAS,3582,107460,85,2559,T-23-PA-1746SunPA,3137.8321,2123.4096,5261.2417,40.0439,-75.3809,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,7.5,21.10000038,13.60000038,10,25,15,0.0228,0.0292,0.023-->0.029,0.0064,TRUE,FALSE,81.6696,104.5944,22.9248,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,139.9129,70.7803,-69.1326,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,5261.241674,Sunoco
Fully Optimal,40150,Premium,GAS,776,23280,18,554,T-52-MD-1574SunPA,824.112,2119.8768,2943.9888,40.0439,-75.3809,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,7.5,31.5,24,10,36,26,0.0228,0.0354,0.023-->0.035,0.0126,TRUE,FALSE,17.6928,27.4704,9.7776,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,87.6337,70.6626,-16.9711,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,679.776016,Sunoco
Fully Optimal,40156,Regular,GAS,2223,66690,53,1588,T-23-PA-1746SunPA,1767.285,1317.7944,3085.0794,39.97,-75.5641,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,8.300000191,15.10000038,6.800000191,13,21,8,0.0228,0.0265,0.023-->0.026,0.0037,TRUE,FALSE,50.6844,58.9095,8.2251,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,86.8304,43.9265,-42.9039,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,3085.079379,Sunoco
Fully Optimal,40156,Premium,GAS,809,24270,19,578,T-52-MD-1574SunPA,708.684,2210.0262,2918.7102,39.97,-75.5641,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,8.300000191,22.5,14.19999981,13,32,19,0.0228,0.0292,0.023-->0.029,0.0064,TRUE,FALSE,18.4452,23.6228,5.1776,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,91.3604,73.6675,-17.6928,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,643.1549924,Sunoco
Fully Optimal,40156,Diesel,DSL,23053,691590,549,16466,T-23-PA-1746SunPA,21300.9719,14564.8854,35865.8573,39.97,-75.5641,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,15.10000038,15.10000038,0,21,21,0,0.0265,0.0265,0.026-->0.026,0,FALSE,FALSE,710.0324,710.0324,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,485.4962,485.4962,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,35865.85728,Sunoco
Fully Optimal,40160,Regular,GAS,3283,98490,78,2345,T-23-PA-1746SunPA,2609.985,1946.1624,4556.1474,39.9216,-75.1933,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,3.099999905,19.29999924,16.19999933,9,24,15,0.0215,0.0265,0.022-->0.026,0.005,TRUE,FALSE,70.5845,86.9995,16.415,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,187.9518,64.8721,-123.0797,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4556.147369,Sunoco
Fully Optimal,40160,Premium,GAS,797,23910,19,569,T-52-MD-1574SunPA,777.075,2177.2446,2954.3196,39.9216,-75.1933,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,3.099999905,29.7,26.6000001,9,35,26,0.0215,0.0325,0.022-->0.032,0.011,TRUE,FALSE,17.1355,25.9025,8.767,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,91.4558,72.5748,-18.8809,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,633.6149925,Sunoco
Fully Optimal,40160,Diesel,DSL,345,10350,8,246,T-23-PA-1746SunPA,318.78,217.971,536.751,39.9216,-75.1933,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,3.099999905,19.29999924,16.19999933,9,24,15,0.0215,0.0265,0.022-->0.026,0.005,TRUE,FALSE,8.625,10.626,2.001,0.0271,0.0211,0.02706-->0.02106,-0.006,TRUE,TRUE,9.3357,7.2657,-2.07,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,536.7509983,Sunoco
Fully Optimal,40163,Regular,GAS,6497,194910,155,4641,T-23-PA-1746SunPA,5691.3721,3851.4216,9542.7937,40.0208,-75.3162,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,11.39999962,22.10000038,10.70000076,18,29,11,0.0241,0.0292,0.024-->0.029,0.0051,TRUE,FALSE,156.5777,189.7124,33.1347,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,253.7728,128.3807,-125.3921,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,9542.793734,Sunoco
Fully Optimal,40163,Premium,GAS,692,20760,16,494,T-52-MD-1574SunPA,734.904,1890.4056,2625.3096,40.0208,-75.3162,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,11.39999962,32.5,21.10000038,18,41,23,0.0241,0.0354,0.024-->0.035,0.0113,TRUE,FALSE,16.6772,24.4968,7.8196,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,78.1476,63.0135,-15.134,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,606.1920143,Sunoco
Fully Optimal,40193,Regular,GAS,3429,102870,82,2449,T-23-PA-1746SunPA,4001.6429,2032.7112,6034.3541,40.2063,-75.2242,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,40.20000076,37.59999847,-2.600002289,51,44,-7,0.042,0.0389,0.042-->0.039,-0.0031,TRUE,TRUE,144.018,133.3881,-10.6299,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,196.3102,67.757,-128.5532,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,6034.354109,Sunoco
Fully Optimal,40193,Premium,GAS,988,29640,24,706,T-52-MD-1574SunPA,1345.656,2699.0184,4044.6744,40.2063,-75.2242,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,40.20000076,48,7.799999237,51,55,4,0.042,0.0454,0.042-->0.045,0.0034,TRUE,FALSE,41.496,44.8552,3.3592,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,113.373,89.9673,-23.4057,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1152.995974,Sunoco
Fully Optimal,40193,Diesel,DSL,3411,102330,81,2436,T-23-PA-1746SunPA,4594.617,2155.0698,6749.6868,40.2063,-75.2242,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,40.20000076,37.59999847,-2.600002289,51,44,-7,0.042,0.0389,0.042-->0.039,-0.0031,TRUE,TRUE,166.4568,153.1539,-13.3029,0.0271,0.0211,0.02706-->0.02106,-0.006,TRUE,TRUE,92.3017,71.8357,-20.466,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,6749.68681,Sunoco
Fully Optimal,40195,Regular,GAS,2976,89280,71,2126,T-23-PA-1746SunPA,2606.9761,1764.1728,4371.1489,39.9671,-75.1757,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,7.5,23.89999962,16.39999962,17,29,12,0.0228,0.0292,0.023-->0.029,0.0064,TRUE,FALSE,67.8528,86.8992,19.0464,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,170.376,58.8058,-111.5702,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4371.148861,Sunoco
Fully Optimal,40195,Premium,GAS,550,16500,13,393,T-52-MD-1574SunPA,584.1,1502.49,2086.59,39.9671,-75.1757,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,7.5,30.8,23.3,17,45,28,0.0228,0.0354,0.023-->0.035,0.0126,TRUE,FALSE,12.54,19.47,6.93,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,63.1125,50.083,-13.0295,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,481.8000114,Sunoco
Fully Optimal,40200,Regular,GAS,3175,95250,76,2268,T-23-PA-1746SunPA,2524.125,1882.14,4406.265,39.9078,-75.1892,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,4.599999905,18.60000038,14.00000048,13,24,11,0.0215,0.0265,0.022-->0.026,0.005,TRUE,FALSE,68.2625,84.1375,15.875,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,181.7688,62.738,-119.0308,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4406.26497,Sunoco
Fully Optimal,40200,Premium,GAS,828,24840,20,591,T-52-MD-1574SunPA,807.3,2261.9304,3069.2304,39.9078,-75.1892,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,4.599999905,25.8,21.2000001,13,35,22,0.0215,0.0325,0.022-->0.032,0.011,TRUE,FALSE,17.802,26.91,9.108,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,95.013,75.3977,-19.6153,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,658.2599922,Sunoco
Fully Optimal,40200,Diesel,DSL,183,5490,4,131,T-23-PA-1746SunPA,169.092,115.6194,284.7114,39.9078,-75.1892,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,4.599999905,18.60000038,14.00000048,13,24,11,0.0215,0.0265,0.022-->0.026,0.005,TRUE,FALSE,4.575,5.6364,1.0614,0.0271,0.0211,0.02706-->0.02106,-0.006,TRUE,TRUE,4.952,3.854,-1.098,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,284.7113991,Sunoco
Fully Optimal,40202,Regular,GAS,2838,85140,68,2027,T-23-PA-1746SunPA,3013.956,1682.3664,4696.3224,40.1232,-75.5123,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,7.599999905,34.90000153,27.30000162,12,44,32,0.0228,0.0354,0.023-->0.035,0.0126,TRUE,FALSE,64.7064,100.4652,35.7588,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,110.8523,56.0789,-54.7734,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,4696.322355,Sunoco
Fully Optimal,40202,Premium,GAS,839,25170,20,599,T-52-MD-1574SunPA,979.113,2291.9802,3271.0932,40.1232,-75.5123,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,7.599999905,35.4,27.8000001,12,49,37,0.0228,0.0389,0.023-->0.039,0.0161,TRUE,FALSE,19.1292,32.6371,13.5079,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,94.7483,76.3993,-18.3489,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,891.0179866,Sunoco
Fully Optimal,40222,Regular,GAS,809,24270,19,578,T-23-PA-1746SunPA,553.356,479.5752,1032.9312,39.935,-75.3912,Regular,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,7.800000191,7.800000191,0,11,11,0,0.0228,0.0228,0.023-->0.023,0,FALSE,FALSE,18.4452,18.4452,0,0.0198,0.0198,0.01976-->0.01976,0,FALSE,FALSE,15.9858,15.9858,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,1032.931209,Sunoco
Fully Optimal,40222,Premium,GAS,989,29670,24,706,T-52-MD-1574SunPA,866.364,2701.7502,3568.1142,39.935,-75.3912,Premium,T-52-MD-1574SunPA,Wilmington DE ETMT ,T-52-MD-1574SunPA,Wilmington DE ETMT ,FALSE,Wilmington DE ETMT -->Wilmington DE ETMT ,Wilmington,Wilmington,FALSE,Wilmington-->Wilmington,22.6,22.6,0,27,27,0,0.0292,0.0292,0.029-->0.029,0,FALSE,FALSE,28.8788,28.8788,0,0.0911,0.0911,0.09106-->0.09106,0,FALSE,FALSE,90.0583,90.0583,0,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,676.4760114,Sunoco
Fully Optimal,40222,Diesel,DSL,223,6690,5,159,T-23-PA-1746SunPA,176.616,140.8914,317.5074,39.935,-75.3912,Diesel,T-23-PA-1746SunPA,Twin Oaks PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,FALSE,Twin Oaks PA ETMT-->Twin Oaks PA ETMT,Twin,Twin,FALSE,Twin-->Twin,7.800000191,7.800000191,0,11,11,0,0.0228,0.0228,0.023-->0.023,0,FALSE,FALSE,5.8872,5.8872,0,0.0211,0.0211,0.02106-->0.02106,0,FALSE,FALSE,4.6964,4.6964,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,317.507399,Sunoco
Fully Optimal,40235,Regular,GAS,4957,148710,118,3541,T-23-PA-1746SunPA,4342.3321,2938.5096,7280.8417,40.0018,-75.2264,Regular,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Philadelphia PA ETMT-->Twin Oaks PA ETMT,Philadelphia,Twin,TRUE,Philadelphia-->Twin,12.5,21.79999924,9.299999237,21,34,13,0.0241,0.0292,0.024-->0.029,0.0051,TRUE,FALSE,119.4637,144.7444,25.2807,0.0573,0.0198,0.05725-->0.01976,-0.0375,TRUE,TRUE,283.7883,97.9503,-185.8379,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,7280.841702,Sunoco
Fully Optimal,40235,Premium,GAS,113,3390,3,81,T-52-MD-1574SunPA,120.006,308.6934,428.6994,40.0018,-75.2264,Premium,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Philadelphia PA ETMT-->Wilmington DE ETMT ,Philadelphia,Wilmington,TRUE,Philadelphia-->Wilmington,12.5,30.6,18.1,21,47,26,0.0241,0.0354,0.024-->0.035,0.0113,TRUE,FALSE,2.7233,4.0002,1.2769,0.1148,0.0911,0.11475-->0.09106,-0.0237,TRUE,TRUE,12.9668,10.2898,-2.677,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,98.98800233,Sunoco
Fully Optimal,40235,Diesel,DSL,244,7320,6,174,T-23-PA-1734SunPA,203.496,198.0792,401.5752,40.0018,-75.2264,Diesel,T-23-PA-1734SunPA,Philadelphia PA ETMT,T-23-PA-1734SunPA,Philadelphia PA ETMT,FALSE,Philadelphia PA ETMT-->Philadelphia PA ETMT,Philadelphia,Philadelphia,FALSE,Philadelphia-->Philadelphia,12.5,12.5,0,21,21,0,0.0241,0.0241,0.024-->0.024,0,FALSE,FALSE,6.7832,6.7832,0,0.0271,0.0271,0.02706-->0.02706,0,FALSE,FALSE,6.6026,6.6026,0,T-23-PA-1746SunPA,FALSE,T-23-PA-1734SunPA,Philadelphia PA ETMT,401.5751952,Sunoco
Fully Optimal,40246,Regular,GAS,3488,104640,83,2491,T-23-PA-1746SunPA,3400.7999,2067.6864,5468.4863,40.0637,-75.4603,Regular,T-23-PA-1722SunPA,Malvern PA ETMT,T-23-PA-1746SunPA,Twin Oaks PA ETMT,TRUE,Malvern PA ETMT-->Twin Oaks PA ETMT,Malvern,Twin,TRUE,Malvern-->Twin,4.099999905,28.29999924,24.19999933,6,35,29,0.0215,0.0325,0.022-->0.032,0.011,TRUE,FALSE,74.992,113.36,38.368,0.0391,0.0198,0.03906-->0.01976,-0.0193,TRUE,TRUE,136.2413,68.9229,-67.3184,T-23-PA-1746SunPA,FALSE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,5468.486275,Sunoco
Fully Optimal,40246,Premium,GAS,584,17520,14,417,T-52-MD-1574SunPA,620.208,1595.3712,2215.5792,40.0637,-75.4603,Premium,T-23-PA-1722SunPA,Malvern PA ETMT,T-52-MD-1574SunPA,Wilmington DE ETMT ,TRUE,Malvern PA ETMT-->Wilmington DE ETMT ,Malvern,Wilmington,TRUE,Malvern-->Wilmington,4.099999905,34,29.9000001,6,44,38,0.0215,0.0354,0.022-->0.035,0.0139,TRUE,FALSE,12.556,20.6736,8.1176,0.1129,0.0911,0.11293-->0.09106,-0.0219,TRUE,TRUE,65.9511,53.179,-12.7721,T-23-PA-1746SunPA,TRUE,T-23-PA-1746SunPA,Twin Oaks PA ETMT,569.3999791,Sunoco
